# page_id, page_title, page_namespace, rev_id, rev_timestamp, rev_datetime, text_id, txt, txt_ru
'858134', 'Сущ_ru-old_m_ina_1c(1)', '10', '870357', '20150316094929', '2015/03/16 09:49:29', '870303', '{{падежи ru-old\n|nom-sg={{{основа}}}ъ\n|nom-pl={{{основа1}}}а́\n|gen-sg={{{основа}}}а\n|gen-pl={{{основа1}}}о́въ\n|dat-sg={{{основа}}}у\n|dat-pl={{{основа1}}}а́мъ\n|acc-sg={{{основа}}}ъ\n|acc-pl={{{основа1}}}а́\n|ins-sg={{{основа}}}омъ\n|ins-pl={{{основа1}}}а́ми\n|prp-sg={{{основа}}}ѣ\n|prp-pl={{{основа1}}}а́хъ\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n}}\n<b>{{{слоги|}}}</b>\n\n[[существительное|Существительное]], неодушевлённое, мужской род, 2-е склонение (тип склонения 1c(1) по классификации А. Зализняка).<includeonly>[[Категория:Неодушевлённые/ru-old]]\n[[Категория:Мужской род/ru-old]]\n[[Категория:Существительные в дореформенной орфографии, склонение 1c(1)]]</includeonly><noinclude>[[Категория:Шаблоны словоизменений/ru-old]]</noinclude>', NULL
'101941', 'Сущ_ru_n_ina_0', '10', '107061', '20150316102617', '2015/03/16 10:26:17', '107040', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}} \n|nom-pl={{{основа}}}\n|gen-sg={{{основа}}}\n|gen-pl={{{основа}}}\n|dat-sg={{{основа}}}\n|dat-pl={{{основа}}}\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}\n|ins-sg={{{основа}}}\n|ins-pl={{{основа}}}\n|prp-sg={{{основа}}} \n|prp-pl={{{основа}}}\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|ср}}}\n|скл=не\n|коммент={{{коммент|}}}\n|зализняк=0\n}}', NULL
'950105', 'Сущ_ru_m_a_(с3a(1))', '10', '964325', '20150408121846', '2015/04/08 12:18:46', '964270', '#перенаправление [[Шаблон:сущ ru m a (n 3*a(1))]]', NULL
'953886', 'Сущ_ru_n_a_6*a(2)-m', '10', '968173', '20150426221612', '2015/04/26 22:16:12', '968118', '#перенаправление [[Шаблон:сущ ru m a (n 6*a(2))]]', NULL
'4564', 'Сущ_ru_f_ina_2a', '10', '7613', '20150429220824', '2015/04/29 22:08:24', '7600', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}я\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{{основа}}}ь\n|dat-sg={{{основа}}}е\n|dat-pl={{{основа}}}ям\n|acc-sg={{{основа}}}ю\n|acc-pl={{{основа}}}и\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ями\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа}}}ях\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=1\n|зализняк=2a\n}}', NULL
'4684', 'Сущ_ru_f_ina_4a', '10', '7733', '20150429220833', '2015/04/29 22:08:33', '7720', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}}а\n|nom-pl={{{основа}}}и\n|gen-sg={{{основа}}}и\n|gen-pl={{{основа}}}\n|dat-sg={{{основа}}}е\n|dat-pl={{{основа}}}ам\n|acc-sg={{{основа}}}у\n|acc-pl={{{основа}}}и\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею\n|ins-pl={{{основа}}}ами\n|prp-sg={{{основа}}}е\n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=1\n|зачин={{{зачин|}}}\n|зализняк=4a\n|затрудн={{{затрудн|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n}}', NULL
'101939', 'Сущ_ru_f_ina_0', '10', '107059', '20150501184531', '2015/05/01 18:45:31', '107038', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{{основа}}} \n|nom-pl={{{основа}}}\n|gen-sg={{{основа}}}\n|gen-pl={{{основа}}}\n|dat-sg={{{основа}}}\n|dat-pl={{{основа}}}\n|acc-sg={{{основа}}}\n|acc-pl={{{основа}}}\n|ins-sg={{{основа}}}\n|ins-pl={{{основа}}}\n|prp-sg={{{основа}}} \n|prp-pl={{{основа}}}\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|клитика={{{клитика|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|затрудн={{{затрудн|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|кат=неодуш\n|скл=не\n|зализняк=0\n|род={{{род|жен}}}\n}}', NULL
'557811', 'Сущ_ru_f_a_(п_3a)', '10', '566226', '20150501190211', '2015/05/01 19:02:11', '566178', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}ая\n|nom-pl={{{основа}}}ие\n|gen-sg={{{основа}}}ой \n|gen-pl={{{основа}}}их\n|dat-sg={{{основа}}}ой \n|dat-pl={{{основа}}}им\n|acc-sg={{{основа}}}ую\n|acc-pl={{{основа}}}их\n|ins-sg={{{основа}}}ой\n|ins-sg2={{{основа}}}ою \n|ins-pl={{{основа}}}ими\n|prp-sg={{{основа}}}ой \n|prp-pl={{{основа}}}их\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|затрудн={{{затрудн|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|клитика={{{клитика|}}}\n|кат=одуш\n|род={{{род|жен}}}\n|скл=а\n|зализняк=3a\n|зализняк1=<п 3a>\n}}', NULL
'14095', 'Сущ_ru_f_ina', '10', '17358', '20150501190732', '2015/05/01 19:07:32', '17340', '<noinclude>{{semiprotected|nocat=1}}</noinclude>{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=\n|зализняк=??\n}}', NULL
'95331', 'Сущ_ru_f_ina_(1a)', '10', '100264', '20150501190752', '2015/05/01 19:07:52', '100243', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|form={{{form|}}}\n|case={{{case|}}}\n|nom-sg={{-}}\n|nom-pl={{{основа}}}ы\n|gen-sg={{-}}\n|gen-pl={{{основа}}}\n|dat-sg={{-}}\n|dat-pl={{{основа}}}ам\n|acc-sg={{-}}\n|acc-pl={{{основа}}}ы\n|ins-sg={{-}}\n|ins-pl={{{основа}}}ами\n|prp-sg={{-}}\n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=1\n|зализняк=(1a)\n|зализняк1=<1a>\n|pt=1\n}}', NULL
'141752', 'Сущ_ru_f_ina_(1a^)', '10', '147141', '20150501190812', '2015/05/01 19:08:12', '147111', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{-}}\n|nom-pl={{{основа}}}ы\n|gen-sg={{-}}\n|gen-pl={{{основа1}}}\n|dat-sg={{-}}\n|dat-pl={{{основа}}}ам\n|acc-sg={{-}}\n|acc-pl={{{основа}}}ы\n|ins-sg={{-}}\n|ins-pl={{{основа}}}ами\n|prp-sg={{-}}\n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n|pt={{{pt|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=1\n|зализняк=(1a^)\n}}', NULL
'7771', 'Сущ_ru_f_ina_(3a)', '10', '10855', '20150501190852', '2015/05/01 19:08:52', '10841', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{-}}\n|nom-pl={{{основа}}}и\n|gen-sg={{-}}\n|gen-pl={{{основа}}}\n|dat-sg={{-}}\n|dat-pl={{{основа}}}ам\n|acc-sg={{-}}\n|acc-pl={{{основа}}}и\n|ins-sg={{-}}\n|ins-pl={{{основа}}}ами\n|prp-sg={{-}}\n|prp-pl={{{основа}}}ах\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|st={{{st|}}}\n|затрудн={{{затрудн|}}}\n|Сч={{{Сч|}}}\n|коммент={{{коммент|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=1\n|зализняк=3a\n|pt=1\n}}', NULL
'490424', 'Сущ_ru_f_ina_(п_1a)', '10', '496717', '20150501190932', '2015/05/01 19:09:32', '496675', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}ая\n|nom-pl={{{основа}}}ые\n|gen-sg={{{основа}}}ой\n|gen-pl={{{основа}}}ых\n|dat-sg={{{основа}}}ой\n|dat-pl={{{основа}}}ым\n|acc-sg={{{основа}}}ую\n|acc-pl={{{основа}}}ые\n|ins-sg={{{основа}}}ой\n|ins-sg2={{{основа}}}ою\n|ins-pl={{{основа}}}ыми\n|prp-sg={{{основа}}}ой\n|prp-pl={{{основа}}}ых\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|клитика={{{клитика|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|затрудн={{{затрудн|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=а\n|зализняк=1a\n}}', NULL
'521445', 'Сущ_ru_f_ina_(п_1b)', '10', '528122', '20150501190952', '2015/05/01 19:09:52', '528075', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}а́я\n|nom-pl={{{основа}}}ы́е\n|gen-sg={{{основа}}}о́й\n|gen-pl={{{основа}}}ы́х\n|dat-sg={{{основа}}}о́й\n|dat-pl={{{основа}}}ы́м\n|acc-sg={{{основа}}}у́ю\n|acc-pl={{{основа}}}ы́е\n|ins-sg={{{основа}}}о́й\n|ins-sg2={{{основа}}}о́ю\n|ins-pl={{{основа}}}ы́ми\n|prp-sg={{{основа}}}о́й\n|prp-pl={{{основа}}}ы́х\n|loc-sg={{{М|}}}\n|voc-sg={{{З|}}}\n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|клитика={{{клитика|}}}\n|коммент={{{коммент|}}}\n|зачин={{{зачин|}}}\n|затрудн={{{затрудн|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=а\n|зализняк=1b\n|зализняк1=<п 1b>\n}}', NULL
'503312', 'Сущ_ru_f_ina_(п_4a)', '10', '509774', '20150501191112', '2015/05/01 19:11:12', '509728', '{{inflection сущ ru<noinclude>|шаблон-кат=1</noinclude>\n|case={{{case|}}}\n|form={{{form|}}}\n|nom-sg={{{основа}}}ая\n|nom-pl={{{основа}}}ие\n|gen-sg={{{основа}}}ей \n|gen-pl={{{основа}}}их\n|dat-sg={{{основа}}}ей\n|dat-pl={{{основа}}}им\n|acc-sg={{{основа}}}ую \n|acc-pl={{{основа}}}ие\n|ins-sg={{{основа}}}ей\n|ins-sg2={{{основа}}}ею \n|ins-pl={{{основа}}}ими\n|prp-sg={{{основа}}}ей \n|prp-pl={{{основа}}}их\n|loc-sg={{{М|}}} \n|voc-sg={{{З|}}} \n|prt-sg={{{Р|}}}\n|П={{{П|}}}\n|hide-text={{{hide-text|}}}\n|слоги={{{слоги|}}}\n|дореф={{{дореф|}}}\n|Сч={{{Сч|}}}\n|клитика={{{клитика|}}}\n|зачин={{{зачин|}}}\n|затрудн={{{затрудн|}}}\n|st={{{st|}}}\n|pt={{{pt|}}}\n|кат=неодуш\n|род={{{род|жен}}}\n|скл=а\n|зализняк=4a\n|зализняк1=<п 4a>\n|коммент={{{коммент|}}}\n}}', NULL
